"Year","Gender","Age_at_Diagnosis","Geography_code","Geography_name","ICD10_code","Site_description","Count","Type_of_rate","Rate","LCI","UCI","Flag"
2005,"Female","All ages","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",68,"Age-standardised",0.3,0.2,0.3,""
2005,"Female","All ages","E92000001","England","C73","Malignant neoplasm of thyroid gland",1140,"Non-standardised",4.4,4.2,4.7,""
2005,"Female","All ages","E92000001","England","C73","Malignant neoplasm of thyroid gland",1140,"Age-standardised",4.5,4.3,4.8,""
2005,"Female","All ages","E92000001","England","C74","Malignant neoplasm of adrenal gland",77,"Non-standardised",0.3,0.2,0.4,""
2005,"Female","All ages","E92000001","England","C74","Malignant neoplasm of adrenal gland",77,"Age-standardised",0.3,0.2,0.4,""
2005,"Female","All ages","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",38,"Non-standardised",0.1,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",38,"Age-standardised",0.2,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",249,"Non-standardised",1,0.8,1.1,""
2005,"Female","All ages","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",249,"Age-standardised",1,0.8,1.1,""
2005,"Female","All ages","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",252,"Non-standardised",1,0.9,1.1,""
2005,"Female","All ages","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",252,"Age-standardised",1.1,0.9,1.2,""
2005,"Female","All ages","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",1977,"Non-standardised",7.7,7.3,8,""
2005,"Female","All ages","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",1977,"Age-standardised",8,7.7,8.4,""
2005,"Female","All ages","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",699,"Non-standardised",2.7,2.5,2.9,""
2005,"Female","All ages","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",699,"Age-standardised",2.8,2.6,3.1,""
2005,"Female","All ages","E92000001","England","C80","Malignant neoplasm, without specification of site",2213,"Non-standardised",8.6,8.2,8.9,""
2005,"Female","All ages","E92000001","England","C80","Malignant neoplasm, without specification of site",2213,"Age-standardised",8.8,8.4,9.2,""
2005,"Female","All ages","E92000001","England","C81","Hodgkin lymphoma",570,"Non-standardised",2.2,2,2.4,""
2005,"Female","All ages","E92000001","England","C81","Hodgkin lymphoma",570,"Age-standardised",2.2,2,2.4,""
2005,"Female","All ages","E92000001","England","C82","Follicular lymphoma",765,"Non-standardised",3,2.8,3.2,""
2005,"Female","All ages","E92000001","England","C82","Follicular lymphoma",765,"Age-standardised",3.3,3,3.5,""
2005,"Female","All ages","E92000001","England","C82-C86","Non-Hodgkin lymphoma",4021,"Non-standardised",15.6,15.1,16.1,""
2005,"Female","All ages","E92000001","England","C82-C86","Non-Hodgkin lymphoma",4021,"Age-standardised",16.8,16.3,17.3,""
2005,"Female","All ages","E92000001","England","C83","Non-follicular lymphoma",1727,"Non-standardised",6.7,6.4,7,""
2005,"Female","All ages","E92000001","England","C83","Non-follicular lymphoma",1727,"Age-standardised",7.2,6.9,7.6,""
2005,"Female","All ages","E92000001","England","C84","Mature T/NK-cell lymphomas",219,"Non-standardised",0.8,0.7,1,""
2005,"Female","All ages","E92000001","England","C84","Mature T/NK-cell lymphomas",219,"Age-standardised",0.9,0.8,1.1,""
2005,"Female","All ages","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",1310,"Non-standardised",5.1,4.8,5.4,""
2005,"Female","All ages","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",1310,"Age-standardised",5.4,5.1,5.7,""
2005,"Female","All ages","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",0,"Non-standardised",NA,NA,NA,"s"
2005,"Female","All ages","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",0,"Age-standardised",NA,NA,NA,"s"
2005,"Female","All ages","E92000001","England","C88","Malignant immunoproliferative diseases",74,"Non-standardised",0.3,0.2,0.4,""
2005,"Female","All ages","E92000001","England","C88","Malignant immunoproliferative diseases",74,"Age-standardised",0.3,0.2,0.4,""
2005,"Female","All ages","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",1629,"Non-standardised",6.3,6,6.6,""
2005,"Female","All ages","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",1629,"Age-standardised",6.8,6.4,7.1,""
2005,"Female","All ages","E92000001","England","C91","Lymphoid leukaemia",1360,"Non-standardised",5.3,5,5.6,""
2005,"Female","All ages","E92000001","England","C91","Lymphoid leukaemia",1360,"Age-standardised",5.5,5.2,5.8,""
2005,"Female","All ages","E92000001","England","C91-C95","Leukaemia",2856,"Non-standardised",11.1,10.7,11.5,""
2005,"Female","All ages","E92000001","England","C91-C95","Leukaemia",2856,"Age-standardised",11.5,11.1,12,""
2005,"Female","All ages","E92000001","England","C92","Myeloid leukaemia",1332,"Non-standardised",5.2,4.9,5.4,""
2005,"Female","All ages","E92000001","England","C92","Myeloid leukaemia",1332,"Age-standardised",5.4,5.1,5.7,""
2005,"Female","All ages","E92000001","England","C93","Monocytic leukaemia",34,"Non-standardised",0.1,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C93","Monocytic leukaemia",34,"Age-standardised",0.1,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C94","Other leukaemias of specified cell type",18,"Non-standardised",0.1,0,0.1,"u"
2005,"Female","All ages","E92000001","England","C94","Other leukaemias of specified cell type",18,"Age-standardised",0.1,0,0.1,"u"
2005,"Female","All ages","E92000001","England","C95","Leukaemia of unspecified cell type",112,"Non-standardised",0.4,0.4,0.5,""
2005,"Female","All ages","E92000001","England","C95","Leukaemia of unspecified cell type",112,"Age-standardised",0.4,0.4,0.5,""
2005,"Female","All ages","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",58,"Non-standardised",0.2,0.2,0.3,""
2005,"Female","All ages","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",58,"Age-standardised",0.2,0.2,0.3,""
2005,"Female","All ages","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Non-standardised",NA,NA,NA,"s"
2005,"Female","All ages","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Age-standardised",NA,NA,NA,"s"
2005,"Female","All ages","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach",114,"Non-standardised",0.4,0.4,0.5,""
2005,"Female","All ages","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach",114,"Age-standardised",0.5,0.4,0.6,""
2005,"Female","All ages","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs",428,"Non-standardised",1.7,1.5,1.8,""
2005,"Female","All ages","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs",428,"Age-standardised",1.8,1.6,2,""
2005,"Female","All ages","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system",54,"Non-standardised",0.2,0.2,0.3,""
2005,"Female","All ages","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system",54,"Age-standardised",0.2,0.2,0.3,""
2005,"Female","All ages","E92000001","England","D03","Melanoma in situ",1505,"Non-standardised",5.8,5.5,6.1,""
2005,"Female","All ages","E92000001","England","D03","Melanoma in situ",1505,"Age-standardised",6.2,5.8,6.5,""
2005,"Female","All ages","E92000001","England","D05","Carcinoma in situ of breast",4279,"Non-standardised",16.6,16.1,17.1,""
2005,"Female","All ages","E92000001","England","D05","Carcinoma in situ of breast",4279,"Age-standardised",18.5,18,19.1,""
2005,"Female","All ages","E92000001","England","D06","Carcinoma in situ of cervix uteri",21015,"Non-standardised",81.4,80.3,82.5,""
2005,"Female","All ages","E92000001","England","D06","Carcinoma in situ of cervix uteri",21015,"Age-standardised",77.5,76.5,78.6,""
2005,"Female","All ages","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs",573,"Non-standardised",2.2,2,2.4,""
2005,"Female","All ages","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs",573,"Age-standardised",2.3,2.1,2.5,""
2005,"Female","All ages","E92000001","England","D09","Carcinoma in situ of other and unspecified sites",600,"Non-standardised",2.3,2.1,2.5,""
2005,"Female","All ages","E92000001","England","D09","Carcinoma in situ of other and unspecified sites",600,"Age-standardised",2.5,2.3,2.7,""
2005,"Female","All ages","E92000001","England","D32","Benign neoplasm of meninges",1032,"Non-standardised",4,3.8,4.2,""
2005,"Female","All ages","E92000001","England","D32","Benign neoplasm of meninges",1032,"Age-standardised",4.2,4,4.5,""
2005,"Female","All ages","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system",323,"Non-standardised",1.3,1.1,1.4,""
2005,"Female","All ages","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system",323,"Age-standardised",1.3,1.2,1.5,""
2005,"Female","All ages","E92000001","England","D352","Benign neoplasm: Pituitary gland",324,"Non-standardised",1.3,1.1,1.4,""
2005,"Female","All ages","E92000001","England","D352","Benign neoplasm: Pituitary gland",324,"Age-standardised",1.3,1.2,1.5,""
2005,"Female","All ages","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct",0,"Non-standardised",NA,NA,NA,"s"
2005,"Female","All ages","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct",0,"Age-standardised",NA,NA,NA,"s"
2005,"Female","All ages","E92000001","England","D354","Benign neoplasm: Pineal gland",1,"Non-standardised",NA,NA,NA,"s"
2005,"Female","All ages","E92000001","England","D354","Benign neoplasm: Pineal gland",1,"Age-standardised",NA,NA,NA,"s"
2005,"Female","All ages","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs",421,"Non-standardised",1.6,1.5,1.8,""
2005,"Female","All ages","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs",421,"Age-standardised",1.7,1.5,1.8,""
2005,"Female","All ages","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs",49,"Non-standardised",0.2,0.1,0.3,""
2005,"Female","All ages","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs",49,"Age-standardised",0.2,0.1,0.3,""
2005,"Female","All ages","E92000001","England","D39","Neoplasm of uncertain or unknown behaviour of female genital organs",244,"Non-standardised",0.9,0.8,1.1,""
2005,"Female","All ages","E92000001","England","D39","Neoplasm of uncertain or unknown behaviour of female genital organs",244,"Age-standardised",1,0.9,1.1,""
2005,"Female","All ages","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs",1084,"Non-standardised",4.2,4,4.5,""
2005,"Female","All ages","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs",1084,"Age-standardised",4.5,4.3,4.8,""
2005,"Female","All ages","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges",39,"Non-standardised",0.2,0.1,0.2,""
2005,"Female","All ages","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges",39,"Age-standardised",0.2,0.1,0.2,""
2005,"Female","All ages","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system",258,"Non-standardised",1,0.9,1.1,""
2005,"Female","All ages","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system",258,"Age-standardised",1,0.9,1.1,""
2005,"Female","All ages","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands",130,"Non-standardised",0.5,0.4,0.6,""
2005,"Female","All ages","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands",130,"Age-standardised",0.5,0.4,0.6,""
2005,"Female","All ages","E92000001","England","D45","Polycythaemia vera",349,"Non-standardised",1.4,1.2,1.5,""
2005,"Female","All ages","E92000001","England","D45","Polycythaemia vera",349,"Age-standardised",1.5,1.3,1.6,""
2005,"Female","All ages","E92000001","England","D46","Myelodysplastic syndromes",1089,"Non-standardised",4.2,4,4.5,""
2005,"Female","All ages","E92000001","England","D46","Myelodysplastic syndromes",1089,"Age-standardised",4.3,4,4.5,""
2005,"Female","All ages","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",1190,"Non-standardised",4.6,4.4,4.9,""
2005,"Female","All ages","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",1190,"Age-standardised",4.9,4.6,5.2,""
2005,"Female","All ages","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",423,"Non-standardised",1.6,1.5,1.8,""
2005,"Female","All ages","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",423,"Age-standardised",1.7,1.5,1.9,""
2006,"Female","All ages","E92000001","England","C00","Malignant neoplasm of lip",86,"Non-standardised",0.3,0.3,0.4,""
2006,"Female","All ages","E92000001","England","C00","Malignant neoplasm of lip",86,"Age-standardised",0.3,0.3,0.4,""
2006,"Female","All ages","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",1775,"Non-standardised",6.8,6.5,7.2,""
2006,"Female","All ages","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",1775,"Age-standardised",7.3,7,7.6,""
2006,"Female","All ages","E92000001","England","C01","Malignant neoplasm of base of tongue",82,"Non-standardised",0.3,0.3,0.4,""
2006,"Female","All ages","E92000001","England","C01","Malignant neoplasm of base of tongue",82,"Age-standardised",0.3,0.3,0.4,""
2006,"Female","All ages","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",403,"Non-standardised",1.6,1.4,1.7,""
2006,"Female","All ages","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",403,"Age-standardised",1.7,1.5,1.8,""
2006,"Female","All ages","E92000001","England","C03","Malignant neoplasm of gum",113,"Non-standardised",0.4,0.4,0.5,""
2006,"Female","All ages","E92000001","England","C03","Malignant neoplasm of gum",113,"Age-standardised",0.5,0.4,0.6,""
2006,"Female","All ages","E92000001","England","C04","Malignant neoplasm of floor of mouth",106,"Non-standardised",0.4,0.3,0.5,""
